codigo_estacion,institucion,fuente,nombre,altura,latitud,longitud,codigo_cuenca,nombre_cuenca,codigo_sub_cuenca,nombre_sub_cuenca,inicio_observaciones,fin_observaciones,cantidad_observaciones,inicio_automatica
8334001,DGA,dga_web,Rio Biobio En Coihue,60,-37.5503,-72.5903,83,Rio Bio-Bio,833,Rio Bio-Bio Entre Rio Duqueco Y Rio Vergara,2009-10-01,2019-12-31,3380,2017-07-06
8333002,DGA,dga_web,San Jose De Munilque,120,-37.5858,-72.3206,83,Rio Bio-Bio,833,Rio Bio-Bio Entre Rio Duqueco Y Rio Vergara,1955-04-01,1985-08-31,10807,-
8319002,DGA,dga_web,San Carlos De Puren,155,-37.5953,-72.2769,83,Rio Bio-Bio,831,Rio Bio-Bio Entre Rio Ranquil Y Rio Duqueco,1985-01-01,2019-09-30,12364,-
8319001,DGA,dga_web,Rio Biobio En Longitudinal,138,-37.6019,-72.2783,83,Rio Bio-Bio,831,Rio Bio-Bio Entre Rio Ranquil Y Rio Duqueco,2009-05-01,2019-09-30,1866,2017-04-03
8316001,DGA,dga_web,Quillaileo,464,-37.6511,-71.7136,83,Rio Bio-Bio,831,Rio Bio-Bio Entre Rio Ranquil Y Rio Duqueco,1992-09-01,2019-09-30,9560,-
8318002,DGA,dga_web,Quilaco,231,-37.685,-72.0058,83,Rio Bio-Bio,831,Rio Bio-Bio Entre Rio Ranquil Y Rio Duqueco,1900-01-01,2019-09-30,25491,-
8316002,DGA,dga_web,Rio Huequecura Aguas Arriba De Embalse Angostura,330,-37.7047,-71.7683,83,Rio Bio-Bio,831,Rio Bio-Bio Entre Rio Ranquil Y Rio Duqueco,2014-05-01,2019-12-31,1962,2017-10-01
8317005,DGA,dga_web,Rio Biobio En Puente Piulo,291,-37.7092,-71.8236,83,Rio Bio-Bio,831,Rio Bio-Bio Entre Rio Ranquil Y Rio Duqueco,2014-05-01,2019-12-31,2004,2017-04-01
8317001,DGA,dga_web,Rio Biobio En Rucalhue,261,-37.7106,-71.9017,83,Rio Bio-Bio,831,Rio Bio-Bio Entre Rio Ranquil Y Rio Duqueco,2001-04-01,2019-12-31,6659,2019-02-28
8332002,DGA,dga_web,Mulchen,142,-37.7147,-72.2436,83,Rio Bio-Bio,833,Rio Bio-Bio Entre Rio Duqueco Y Rio Vergara,1962-01-01,2019-09-30,20904,-
8358002,DGA,dga_web,Angol (La Mona),113,-37.7794,-72.6372,83,Rio Bio-Bio,835,Rios Malleco Y Vergara,1975-01-01,2019-12-31,14660,2017-09-01
8317003,DGA,dga_web,Cerro El Padre,346,-37.7797,-71.8664,83,Rio Bio-Bio,831,Rio Bio-Bio Entre Rio Ranquil Y Rio Duqueco,1943-05-01,2019-09-30,27772,-
8317004,DGA,dga_web,Rio Biobio En La Culebra,338,-37.7964,-71.6989,83,Rio Bio-Bio,831,Rio Bio-Bio Entre Rio Ranquil Y Rio Duqueco,2014-05-01,2019-12-31,1971,2017-05-30
8821005,DGA,dga_web,Caete,78,-37.7983,-73.3914,88,Costeras Lebu-Paicavi,882,Rio Paicavi,1961-12-01,2019-12-31,20548,2019-02-28
8821006,DGA,dga_web,Rio Leiva En Puente Camino A Contulmo,48,-37.8131,-73.3922,88,Costeras Lebu-Paicavi,882,Rio Paicavi,2009-05-06,2019-12-31,3629,2018-11-30
8358003,DGA,dga_web,El Vergel (Angol),75,-37.8172,-72.65,83,Rio Bio-Bio,835,Rios Malleco Y Vergara,1981-04-01,1996-02-29,5415,-
8358005,DGA,dga_web,Parque Nahuelbuta,1177,-37.8233,-72.9606,83,Rio Bio-Bio,835,Rios Malleco Y Vergara,2002-11-07,2019-08-31,5929,-
8330002,DGA,dga_web,Pilguen,264,-37.8306,-72.2197,83,Rio Bio-Bio,833,Rio Bio-Bio Entre Rio Duqueco Y Rio Vergara,1992-08-01,2019-09-30,9537,-
8343001,DGA,dga_web,Rio Mininco En Longitudinal,125,-37.8636,-72.3942,83,Rio Bio-Bio,834,Rio Renaico,2013-08-01,2019-08-31,2023,-
8358004,DGA,dga_web,Poco A Poco,653,-37.88,-71.9867,83,Rio Bio-Bio,835,Rios Malleco Y Vergara,1992-08-01,2019-09-30,9687,-
8313002,DGA,dga_web,Embalse Pangue,512,-37.9183,-71.5961,83,Rio Bio-Bio,831,Rio Bio-Bio Entre Rio Ranquil Y Rio Duqueco,2007-07-01,2019-09-30,4270,2017-10-15
8351003,DGA,dga_web,Collipulli,240,-37.9583,-72.4256,83,Rio Bio-Bio,835,Rios Malleco Y Vergara,1962-04-01,2009-12-31,16843,-
8351001,DGA,dga_web,Rio Malleco En Collipulli,153,-37.9647,-72.4361,83,Rio Bio-Bio,835,Rios Malleco Y Vergara,2010-02-01,2019-08-31,3422,2017-05-01
8341003,DGA,dga_web,El Morro,300,-37.9972,-71.9972,83,Rio Bio-Bio,834,Rio Renaico,1955-08-01,1973-08-31,3774,-
8822008,DGA,dga_web,Contulmo,41,-38.0186,-73.23,88,Costeras Lebu-Paicavi,882,Rio Paicavi,1900-01-01,2019-09-30,10818,-
9101003,DGA,dga_web,Tranaman,78,-38.0214,-73.0067,91,Rio Imperial,910,Rio Lumaco,1988-07-01,2019-08-31,11222,-
9101001,DGA,dga_web,Rio Puren En Tranaman,90,-38.0333,-73.0167,91,Rio Imperial,910,Rio Lumaco,2016-10-06,2019-12-31,1163,2016-10-06
8353001,DGA,dga_web,Ercilla (Vida Nueva),262,-38.0442,-72.4611,83,Rio Bio-Bio,835,Rios Malleco Y Vergara,1998-05-01,2019-08-31,7636,-
8312002,DGA,dga_web,Embalse Ralco,742,-38.0583,-71.4344,83,Rio Bio-Bio,831,Rio Bio-Bio Entre Rio Ranquil Y Rio Duqueco,2007-08-01,2019-12-31,3429,2019-02-28
8308000,DGA,dga_web,Rio Lomin En Puente La Junta,755,-38.0661,-71.3497,83,Rio Bio-Bio,830,Rio Bio-Bio Alto (Hasta Despues Junta Rio Lamin),2013-06-04,2013-06-04,1,2013-06-04
8343002,DGA,dga_web,Encimar Malleco,520,-38.1053,-72.1136,83,Rio Bio-Bio,834,Rio Renaico,1988-08-01,2019-08-31,11060,-
9102003,DGA,dga_web,Lumaco,60,-38.1636,-72.9039,91,Rio Imperial,910,Rio Lumaco,1948-05-01,2019-08-31,25747,-
8307002,DGA,dga_web,Rio Bio-Bio En Llanquen,767,-38.2008,-71.2989,83,Rio Bio-Bio,830,Rio Bio-Bio Alto (Hasta Despues Junta Rio Lamin),2003-02-01,2019-12-31,5672,2017-09-01
8350002,DGA,dga_web,Laguna Malleco,894,-38.2156,-71.8106,83,Rio Bio-Bio,835,Rios Malleco Y Vergara,1955-10-01,2019-08-31,21582,-
9122003,DGA,dga_web,Tolhuaca,1350,-38.2358,-71.7197,91,Rio Imperial,912,Cautin Alto (Hasta Antes Junta R. Quepe),1971-06-01,1975-04-21,1027,-
9104003,DGA,dga_web,Las Mercedes (Victoria),421,-38.2461,-72.2289,91,Rio Imperial,910,Rio Lumaco,1986-01-01,2019-08-31,12139,-
9105002,DGA,dga_web,Traiguen,234,-38.2561,-72.6536,91,Rio Imperial,910,Rio Lumaco,1979-01-01,2019-08-31,14645,-
8930000,DGA,dga_web,Tirua,10,-38.3433,-73.4922,89,Costeras E Islas Entre R.Paicavi Y Limite Region,893,Rio Tirua,2001-01-10,2019-09-30,6667,-
9113003,DGA,dga_web,Galvarino,40,-38.4133,-72.7772,91,Rio Imperial,911,R.  Chol Chol,1979-01-01,2019-08-31,14628,-
9112000,DGA,dga_web,Perquenco,290,-38.4211,-72.3775,91,Rio Imperial,911,R.  Chol Chol,2002-05-01,2019-08-31,6209,-
9123002,DGA,dga_web,Rari-Ruca,440,-38.425,-72.0106,91,Rio Imperial,912,Cautin Alto (Hasta Antes Junta R. Quepe),1992-07-01,2019-08-31,9777,-
9123001,DGA,dga_web,Rio Cautin En Rari-Ruca,425,-38.4303,-72.0106,91,Rio Imperial,912,Cautin Alto (Hasta Antes Junta R. Quepe),2001-06-09,2019-12-31,5400,2017-08-15
9122001,DGA,dga_web,Curacautin,535,-38.4475,-71.8961,91,Rio Imperial,912,Cautin Alto (Hasta Antes Junta R. Quepe),1970-03-01,2019-08-31,17647,-
8304004,DGA,dga_web,Lonquimay,931,-38.4536,-71.3742,83,Rio Bio-Bio,830,Rio Bio-Bio Alto (Hasta Despues Junta Rio Lamin),1987-05-01,2019-12-24,11619,2017-09-01
9120002,DGA,dga_web,Manzanar,790,-38.4631,-71.6992,91,Rio Imperial,912,Cautin Alto (Hasta Antes Junta R. Quepe),1972-03-01,1988-09-25,5831,-
9111002,DGA,dga_web,Quillen,285,-38.4642,-72.3867,91,Rio Imperial,911,R.  Chol Chol,1959-11-01,2019-08-31,21666,-
9120003,DGA,dga_web,Malalcahuello,950,-38.4703,-71.5753,91,Rio Imperial,912,Cautin Alto (Hasta Antes Junta R. Quepe),1988-11-01,2019-12-31,10973,2017-11-27
9114001,DGA,dga_web,La Cabaa,625,-38.4942,-73.2408,91,Rio Imperial,911,R.  Chol Chol,1988-10-01,2019-08-31,11076,-
9124001,DGA,dga_web,Lautaro,200,-38.5186,-72.4522,91,Rio Imperial,912,Cautin Alto (Hasta Antes Junta R. Quepe),1953-07-01,2019-08-31,23773,-
9116002,DGA,dga_web,Cholchol,20,-38.6039,-72.8456,91,Rio Imperial,911,R.  Chol Chol,1987-10-01,2009-12-31,8100,-
9116001,DGA,dga_web,Rio Cholchol En Cholchol,20,-38.6081,-72.8478,91,Rio Imperial,911,R.  Chol Chol,2004-03-02,2019-12-31,5615,2017-05-01
8301001,DGA,dga_web,Liucura,1043,-38.6517,-71.0919,83,Rio Bio-Bio,830,Rio Bio-Bio Alto (Hasta Despues Junta Rio Lamin),1987-05-01,2019-08-31,11169,-
9131002,DGA,dga_web,Vilcun,290,-38.6672,-72.2339,91,Rio Imperial,913,Rio Quepe,1965-02-01,2019-08-31,19771,-
9130001,DGA,dga_web,Cherquenco,500,-38.6839,-72.0,91,Rio Imperial,913,Rio Quepe,1987-09-01,2019-08-31,11413,-
9129002,DGA,dga_web,Rio Cautin En Cajon,130,-38.6867,-72.5028,91,Rio Imperial,912,Cautin Alto (Hasta Antes Junta R. Quepe),2001-06-14,2019-12-31,6460,2017-04-01
9129005,DGA,dga_web,Pueblo Nuevo (Temuco),119,-38.7128,-72.5558,91,Rio Imperial,912,Cautin Alto (Hasta Antes Junta R. Quepe),1953-07-01,2019-12-31,23698,2017-09-01
9151001,DGA,dga_web,Carahue,77,-38.7128,-73.1475,91,Rio Imperial,915,Rio Imperial,1995-06-01,2019-08-31,8429,-
9129004,DGA,dga_web,Cerro Ielol,175,-38.7283,-72.5928,91,Rio Imperial,912,Cautin Alto (Hasta Antes Junta R. Quepe),1974-07-08,1989-02-28,5126,-
9129006,DGA,dga_web,Temuco Centro,122,-38.7425,-72.59,91,Rio Imperial,912,Cautin Alto (Hasta Antes Junta R. Quepe),2009-11-17,2019-08-31,3306,-
9140002,DGA,dga_web,Almagro,20,-38.7775,-72.9506,91,Rio Imperial,914,Rio Cautin Entre Rio Quepe Y Rio Chol-Chol,1994-11-01,2004-10-31,3159,-
9140001,DGA,dga_web,Rio Cautin En Almagro,20,-38.78,-72.9469,91,Rio Imperial,914,Rio Cautin Entre Rio Quepe Y Rio Chol-Chol,2004-02-01,2019-08-31,4750,2017-06-05
9153001,DGA,dga_web,Puerto Saavedra,5,-38.7886,-73.3936,91,Rio Imperial,915,Rio Imperial,1979-01-01,2019-08-31,14381,-
9400000,DGA,dga_web,Rio Truful En Camino Internacional,520,-38.8444,-71.6536,94,Rio Tolten,940,Rio Allipen,2015-01-01,2019-12-31,1643,2017-05-15
9401001,DGA,dga_web,Tricauco,520,-38.8506,-71.55,94,Rio Tolten,940,Rio Allipen,1988-10-01,2019-08-31,10966,-
9402001,DGA,dga_web,Rio Allipen En Melipeuco,450,-38.8653,-71.7336,94,Rio Tolten,940,Rio Allipen,2011-09-01,2019-08-31,420,-
9403001,DGA,dga_web,Cunco,380,-38.9269,-72.0125,94,Rio Tolten,940,Rio Allipen,1970-03-01,2019-08-31,17091,-
9135002,DGA,dga_web,Freire,100,-38.9553,-72.6206,91,Rio Imperial,913,Rio Quepe,1939-07-01,1973-12-31,9289,-
9404002,DGA,dga_web,Los Laureles,260,-38.9586,-72.2006,94,Rio Tolten,940,Rio Allipen,1939-02-01,2019-08-31,27146,-
9135003,DGA,dga_web,Freire Sendos,100,-38.9592,-72.6083,91,Rio Imperial,913,Rio Quepe,1981-01-01,2019-08-31,13726,-
9135004,DGA,dga_web,Freire Campamento Fiscal,100,-38.9667,-72.6264,91,Rio Imperial,913,Rio Quepe,1969-05-23,1981-12-31,3539,-
9404001,DGA,dga_web,Rio Allipen En Los Laureles,190,-38.9833,-72.2333,94,Rio Tolten,940,Rio Allipen,2017-02-16,2019-12-31,1024,2017-02-16
9404003,DGA,dga_web,Quecheregua,360,-39.0006,-72.0667,94,Rio Tolten,940,Rio Allipen,1970-02-01,2014-01-31,15359,-
9437002,DGA,dga_web,Rio Tolten En Teodoro Schmidt,15,-39.0144,-73.0828,94,Rio Tolten,943,Tolten Bajo,2004-03-02,2019-12-31,4836,2017-04-08
9438001,DGA,dga_web,Teodoro Schmitd,13,-39.0278,-73.0781,94,Rio Tolten,943,Tolten Bajo,1988-11-01,2019-08-31,10771,-
9405001,DGA,dga_web,Rio Curaco En Colico,250,-39.0333,-72.0833,94,Rio Tolten,940,Rio Allipen,2014-03-26,2019-08-31,1188,-
9423001,DGA,dga_web,Rio Tolten En Coipue,200,-39.1,-72.3833,94,Rio Tolten,942,Lago Villarica Y Rio Tolten Alto (Antes  Allipen),2015-01-01,2019-12-30,1589,2017-06-30
9433003,DGA,dga_web,Quitratue,90,-39.1506,-72.6503,94,Rio Tolten,943,Tolten Bajo,1961-11-01,2019-08-31,20634,-
9416002,DGA,dga_web,Lago Tinquilco,850,-39.1667,-71.7231,94,Rio Tolten,941,Rio Pucon,1996-06-01,2019-08-31,8214,-
9417001,DGA,dga_web,Lago Caburgua,480,-39.2,-71.8089,94,Rio Tolten,941,Rio Pucon,1976-11-21,2019-08-31,12056,-
9439001,DGA,dga_web,Tolten,5,-39.2006,-73.2003,94,Rio Tolten,943,Tolten Bajo,1994-12-01,2019-08-31,8732,-
9420003,DGA,dga_web,Villarrica,210,-39.215,-72.2917,94,Rio Tolten,942,Lago Villarica Y Tolten Alto,1961-11-01,2019-08-31,20738,-
9417002,DGA,dga_web,Ojos Del Caburgua,300,-39.2367,-71.8356,94,Rio Tolten,941,Rio Pucon,1998-05-01,2009-03-31,3250,-
9420002,DGA,dga_web,Pucon,230,-39.2753,-71.9503,94,Rio Tolten,942,Lago Villarica Y Tolten Alto,1984-07-01,2019-12-31,12932,2017-08-05
9421001,DGA,dga_web,La Cascada,250,-39.3006,-71.9333,94,Rio Tolten,942,Lago Villarica Y Tolten Alto,1958-11-01,1969-02-28,3773,-
9414002,DGA,dga_web,Llafenco,360,-39.3314,-71.8083,94,Rio Tolten,941,Rio Pucon,1965-02-01,2019-08-31,19447,-
9412002,DGA,dga_web,Curarrehue,420,-39.3581,-71.5744,94,Rio Tolten,941,Rio Pucon,1976-11-23,2019-08-31,15458,-
10130001,DGA,dga_web,Loncoche,120,-39.37,-72.6417,101,Rio Valdivia,1013,Rio Cruces,1993-09-01,2019-08-31,9248,-
10106003,DGA,dga_web,Lican-Ray,275,-39.4681,-72.1653,101,Rio Valdivia,1010,Rio Valdivia Alto (Hasta Desague Lago Panguipulli),1996-05-01,2019-08-31,8301,-
10133000,DGA,dga_web,Rio Leufucade En Purulon,97,-39.4781,-72.6908,101,Rio Valdivia,1013,Rio Cruces,2013-01-26,2019-12-31,2509,2017-07-01
9420004,DGA,dga_web,Chanlelfu,345,-39.4875,-72.2339,94,Rio Tolten,942,Lago Villarica Y Tolten Alto,1987-09-01,2019-08-31,11328,-
9412003,DGA,dga_web,Puesco (Aduana),620,-39.5192,-71.5478,94,Rio Tolten,941,Rio Pucon,1987-09-02,2019-08-31,11142,-
10106002,DGA,dga_web,Lago Calafquen,385,-39.5469,-72.1519,101,Rio Valdivia,1010,Rio Valdivia Alto (Hasta Desague Lago Panguipulli),1970-03-01,2019-09-30,11993,-
10134002,DGA,dga_web,San Jose Mariquina,30,-39.5522,-72.8989,101,Rio Valdivia,1013,Rio Cruces,1999-02-01,2019-09-30,7544,-
10106001,DGA,dga_web,Coaripe,215,-39.5744,-72.0053,101,Rio Valdivia,1010,Rio Valdivia Alto (Hasta Desague Lago Panguipulli),1997-01-01,2019-09-30,8226,-
10137002,DGA,dga_web,Huichaco,95,-39.7078,-72.7422,101,Rio Valdivia,1013,Rio Cruces,1994-11-01,2019-09-30,9033,-
10102002,DGA,dga_web,Liquie,230,-39.7272,-71.8506,101,Rio Valdivia,1010,Rio Valdivia Alto (Hasta Desague Lago Panguipulli),1993-09-01,2019-09-30,9479,-
10111002,DGA,dga_web,Lago Riihue,120,-39.7731,-72.4581,101,Rio Valdivia,1011,R. San Pedro (Entre Desague L. Panguipulli Y Bajo R. Quinchilca),1985-04-01,2019-09-30,12496,-
10122003,DGA,dga_web,Rio Calle Calle En Pupunahue,60,-39.8044,-72.9025,101,Rio Valdivia,1012,Rio Calle Calle,2011-07-01,2019-12-31,3049,2017-07-19
10123006,DGA,dga_web,Valdivia (U. Austral),10,-39.8103,-73.2517,101,Rio Valdivia,1012,Rio Calle Calle,2000-01-01,2019-09-29,5473,-
10123005,DGA,dga_web,Valdivia,10,-39.8164,-73.2428,101,Rio Valdivia,1012,Rio Calle Calle,1973-02-01,1973-10-31,242,-
10103001,DGA,dga_web,Lago Neltume,260,-39.8189,-71.9872,101,Rio Valdivia,1010,Rio Valdivia Alto (Hasta Desague Lago Panguipulli),1976-12-01,1986-05-31,3467,-
10123004,DGA,dga_web,Llancahue,70,-39.8561,-73.1786,101,Rio Valdivia,1012,Rio Calle Calle,1972-09-01,2019-12-31,16752,2019-10-01
10100005,DGA,dga_web,Pirihueico En Pto. Fuy,600,-39.8719,-71.8889,101,Rio Valdivia,1010,Rio Valdivia Alto (Hasta Desague Lago Panguipulli),1999-11-01,2019-09-30,7015,-
10100002,DGA,dga_web,Rio Fui En Desage Lago Pirihueico,600,-39.8747,-71.8897,101,Rio Valdivia,1010,Rio Valdivia Alto (Hasta Desague Lago Panguipulli),2003-03-01,2019-09-30,5498,-
10100004,DGA,dga_web,Pirihueico En Pirihueico,600,-40.0225,-71.7219,101,Rio Valdivia,1010,Rio Valdivia Alto (Hasta Desague Lago Panguipulli),1939-05-01,2019-09-30,16165,-
10312001,DGA,dga_web,El Llolly,225,-40.0672,-72.6169,103,Rio Bueno,1031,Rio Bueno Entre Lago Ranco Y Rio Pilmaiquen,1994-11-01,2019-09-30,9031,-
10305002,DGA,dga_web,Caunahue,100,-40.1592,-72.2528,103,Rio Bueno,1030,Afluentes Lago Ranco,2011-10-01,2019-09-30,2922,-
10141001,DGA,dga_web,Catamutun,150,-40.1658,-73.1689,101,Rio Valdivia,1014,R. Valdivia Bajo,1997-11-01,2019-09-30,7974,-
10372001,DGA,dga_web,Venecia,900,-40.1933,-73.4311,103,Rio Bueno,1037,R.  Bueno Bajo,1997-11-01,2019-09-30,7848,-
10304002,DGA,dga_web,Lago Maihue,100,-40.2172,-72.1492,103,Rio Bueno,1030,Afluentes Lago Ranco,1976-12-01,2019-09-30,15474,-
10304001,DGA,dga_web,Rio Calcurrupe En Desembocadura,160,-40.25,-72.2667,103,Rio Bueno,1030,Afluentes Lago Ranco,2013-01-01,2017-10-31,1098,-
10313001,DGA,dga_web,Rio Llollelhue En La Union,20,-40.2667,-73.0833,103,Rio Bueno,1031,Rio Bueno Entre Lago Ranco Y Rio Pilmaiquen,2013-01-01,2019-12-31,2521,2017-10-02
10371001,DGA,dga_web,Trinidad,40,-40.3142,-73.4333,103,Rio Bueno,1037,R.  Bueno Bajo,1997-10-01,2019-09-30,7961,-
10307001,DGA,dga_web,Lago Ranco,100,-40.3172,-72.4692,103,Rio Bueno,1030,Afluentes Lago Ranco,1958-01-01,2019-04-30,22094,-
10328001,DGA,dga_web,Rio Pilmaiquen En San Pablo,40,-40.3842,-73.0022,103,Rio Bueno,1032,Rio Pilmaiquen,2013-08-01,2019-09-30,2008,-
10363003,DGA,dga_web,Rahue Alto,45,-40.5661,-73.1622,103,Rio Bueno,1036,R. Rahue Bajo,1976-08-01,1982-08-31,2131,-
10363004,DGA,dga_web,Osorno,30,-40.5719,-73.1211,103,Rio Bueno,1036,R. Rahue Bajo,1983-01-01,1986-05-31,1247,-
10401002,DGA,dga_web,Bahia Mansa,130,-40.5764,-73.7158,104,Cuencas E Islas Entre R.Bueno Y R. Puelo,1040,Costeras Entre Rio Bueno Y Rio Maullin,1997-10-01,2002-03-31,1643,-
10360002,DGA,dga_web,Adolfo Matthei,55,-40.5883,-73.1069,103,Rio Bueno,1036,R. Rahue Bajo,1983-01-01,2019-12-31,13482,2019-10-01
10344003,DGA,dga_web,Rio Rahue Antes Junta Rio Negro,40,-40.63,-73.1783,103,Rio Bueno,1034,Rio Rahue Hasta Antes Junta Rio Negro,2015-01-02,2015-08-13,209,2015-03-01
10322002,DGA,dga_web,Anticura,350,-40.6553,-72.1844,103,Rio Bueno,1032,Rio Pilmaiquen,1997-10-01,2019-09-30,5106,-
10356001,DGA,dga_web,Rio Negro En Chahuilco,45,-40.7136,-73.2278,103,Rio Bueno,1035,Rio Negro,2003-05-01,2019-12-31,5780,2018-04-01
10323002,DGA,dga_web,Futacuhuin,195,-40.7231,-72.44,103,Rio Bueno,1032,Rio Pilmaiquen,1994-11-01,2019-09-30,8698,-
10340002,DGA,dga_web,Rupanco,170,-40.7733,-72.6839,103,Rio Bueno,1034,Rio Rahue Hasta Antes Junta Rio Negro,1993-09-01,2019-09-30,9468,-
10354001,DGA,dga_web,Rio Negro,50,-40.7828,-73.2139,103,Rio Bueno,1035,Rio Negro,1999-11-01,2004-06-30,1637,-
10340001,DGA,dga_web,Rio Rahue En Desague Lago Rupanco,130,-40.7889,-72.6889,103,Rio Bueno,1034,Rio Rahue Hasta Antes Junta Rio Negro,2010-01-01,2019-12-31,3533,2018-01-01
10355003,DGA,dga_web,Rio Forrahue En Rio Negro,52,-40.7956,-73.2144,103,Rio Bueno,1035,Rio Negro,2014-09-04,2019-11-27,1816,2017-03-31
10355001,DGA,dga_web,Purranque,145,-40.9367,-73.1372,103,Rio Bueno,1035,Rio Negro,1999-01-01,2019-09-30,7412,-
10410015,DGA,dga_web,Cascada,75,-41.0781,-72.6328,104,Cuencas E Islas R. Bueno - R. Puelo,1041,Rio Maullin,2015-05-13,2019-12-31,1633,2019-10-01
10410004,DGA,dga_web,Frutillar,142,-41.1267,-73.0611,104,Cuencas E Islas Entre R.Bueno Y R. Puelo,1041,Rio Maullin,1993-09-01,2019-09-30,9489,-
10350001,DGA,dga_web,Fresia,148,-41.1533,-73.4111,103,Rio Bueno,1035,Rio Negro,1993-08-01,2019-09-30,9523,-
10410005,DGA,dga_web,La Ensenada,62,-41.2269,-72.5681,104,Cuencas E Islas Entre R.Bueno Y R. Puelo,1041,Rio Maullin,1961-01-01,2006-11-30,13012,-
10405004,DGA,dga_web,Llico Bajo,15,-41.2867,-73.8353,104,Cuencas E Islas Entre R.Bueno Y R. Puelo,1040,Costeras Entre Rio Bueno Y Rio Maullin,2000-02-01,2000-09-30,212,-
10430001,DGA,dga_web,Lago Chapo,270,-41.4172,-72.5958,104,Cuencas E Islas Entre R.Bueno Y R. Puelo,1043,Rio Chamiza,1999-01-01,2015-05-31,5975,-
10512000,DGA,dga_web,Llanada Grande,248,-41.4242,-71.9386,105,Rio Puelo,1051,R. Puelo Alto,2014-05-29,2019-12-26,2038,2018-05-15
10430005,DGA,dga_web,Lago Chapo (Lm),290,-41.4297,-72.5764,104,Cuencas E Islas Entre R.Bueno Y R. Puelo,1043,Rio Chamiza,2013-05-01,2019-12-31,2430,2017-04-21
10425001,DGA,dga_web,Puerto Montt,90,-41.46,-72.9378,104,Cuencas E Islas Entre R.Bueno Y R. Puelo,1042,Costeras E Islas Entre Rio Maullin Y Rio Chamiza,1973-02-01,2019-12-31,15968,2017-11-30
10432004,DGA,dga_web,Pelluco (U. Austral),25,-41.4911,-72.8958,104,Cuencas E Islas Entre R.Bueno Y R. Puelo,1043,Rio Chamiza,2002-09-01,2006-11-30,1186,-
10417001,DGA,dga_web,Maullin,5,-41.6153,-73.6,104,Cuencas E Islas Entre R.Bueno Y R. Puelo,1041,Rio Maullin,1986-08-01,2019-09-30,12025,-
10520001,DGA,dga_web,Rio Puelo En Desague Lago Tagua Tagua,22,-41.6389,-72.1694,105,Rio Puelo,1052,R. Puelo Bajo,2012-09-01,2019-09-30,2492,-
10523001,DGA,dga_web,Puelo,5,-41.6511,-72.3117,105,Rio Puelo,1052,R. Puelo Bajo,1996-12-01,2019-12-31,7913,2018-06-01
10903003,DGA,dga_web,Ancud 1 (Dga),20,-41.8625,-73.8192,109,Islas Chiloe Y Circundantes,1090,Isla Chiloe,1992-03-01,2019-09-30,9424,-
10900002,DGA,dga_web,Ancud 2 (Doh),9,-41.8792,-73.7964,109,Islas Chiloe Y Circundantes,1090,Isla Chiloe,2014-07-12,2019-12-31,1847,2019-10-01
10610001,DGA,dga_web,Hornopiren,25,-41.9383,-72.435,106,Costeras Entre R.Puelo Y R.Yelcho,1061,Costeras Entre Pta Tentelhue Y Rio Negro (Incl.),1997-04-01,2019-12-31,6859,2016-11-01
10904005,DGA,dga_web,Chepu,20,-42.0464,-73.9742,109,Islas Chiloe Y Circundantes,1090,Isla Chiloe,1999-01-01,2019-09-30,7536,-
10900001,DGA,dga_web,Quemchi,5,-42.1408,-73.4731,109,Islas Chiloe Y Circundantes,1090,Isla Chiloe,1999-11-01,2019-12-31,7360,2019-10-01
10901002,DGA,dga_web,Castro 1 (Dga),50,-42.4581,-73.7744,109,Islas Chiloe Y Circundantes,1090,Isla Chiloe,1992-03-01,2009-04-30,5099,-
10901004,DGA,dga_web,Castro 2 (Doh),20,-42.4794,-73.7742,109,Islas Chiloe Y Circundantes,1090,Isla Chiloe,2014-09-10,2019-12-31,1643,2019-12-05
10906004,DGA,dga_web,Cucao,12,-42.6186,-74.1081,109,Islas Chiloe Y Circundantes,1090,Isla Chiloe,1996-12-01,2019-09-30,8300,-
10901003,DGA,dga_web,Chonchi,30,-42.6228,-73.7728,109,Islas Chiloe Y Circundantes,1090,Isla Chiloe,2010-05-01,2019-09-30,3263,-
10683001,DGA,dga_web,Chaiten,10,-42.9147,-72.7108,106,Costeras Entre R.Puelo Y R.Yelcho,1068,Costeras Entre R. Negro (Incl.) Y R. Yelcho,1997-12-01,2008-03-31,3666,-
10683002,DGA,dga_web,Rio Blanco En Chaiten,10,-42.9183,-72.7039,106,Costeras Entre R.Puelo Y R.Yelcho,1068,Costeras Entre R. Negro (Incl.) Y R. Yelcho,2014-12-01,2015-08-17,232,2015-08-01
10902002,DGA,dga_web,Quellon,50,-43.1086,-73.6119,109,Islas Chiloe Y Circundantes,1090,Isla Chiloe,1992-04-01,2019-12-27,10089,2018-07-02
10710001,DGA,dga_web,Puerto. Cardenas,55,-43.175,-72.4308,107,Rio Yelcho,1071,Rio Yelcho,2000-07-01,2016-06-30,5231,-
10701001,DGA,dga_web,Lago Espolon,350,-43.2158,-71.9306,107,Rio Yelcho,1070,Rio Futaleufu,2000-07-01,2019-09-30,6864,-
11023002,DGA,dga_web,Villa Santa Lucia,327,-43.4128,-72.3658,110,Rio Palena Y Costeras Limite Decima Region,1102,Rio Palena Entre Frontera Y Rio Rosselot,2014-04-01,2019-12-31,2053,2017-12-01
